dzien_czas,id_farmy,zrodlo,moc_DC,moc_AC,wydajnosc,wydajnosc_sum
01-06-2021 00:00,1,a,0.0,0.0,829.0,6377931.0
01-06-2021 00:00,1,b,0.0,0.0,0.0,6311432.0
01-06-2021 00:00,1,c,0.0,0.0,0.0,7115304.0
01-06-2021 00:00,1,d,0.0,0.0,730.375,7727821.0
01-06-2021 00:00,1,e,0.0,0.0,0.0,7286760.0
01-06-2021 00:00,1,f,0.0,0.0,759.5,7334405.0
01-06-2021 00:00,1,g,0.0,0.0,0.0,7153866.0
01-06-2021 00:00,1,w,0.0,0.0,0.0,7305739.0
01-06-2021 00:00,1,h,0.0,0.0,767.75,6649525.0
01-06-2021 00:00,1,i,0.0,0.0,0.0,7222644.0
01-06-2021 00:00,1,j,0.0,0.0,0.0,6400704.0
01-06-2021 00:00,1,k,0.0,0.0,0.0,6433267.0
01-06-2021 00:00,1,l,0.0,0.0,0.0,7304567.0
01-06-2021 00:00,1,m,0.0,0.0,745.625,6308232.0
01-06-2021 00:00,1,n,0.0,0.0,0.0,7294791.0
01-06-2021 00:00,1,o,0.0,0.0,0.0,7236332.0
01-06-2021 00:00,1,p,0.0,0.0,0.0,7142242.0
01-06-2021 00:00,1,q,0.0,0.0,0.0,7165353.0
01-06-2021 00:00,1,r,0.0,0.0,0.0,6909405.0
01-06-2021 00:00,1,s,0.0,0.0,1575.0,7133897.0
01-06-2021 00:00,1,t,0.0,0.0,0.0,6463239.0
01-06-2021 00:00,1,u,0.0,0.0,0.0,7242024.0
01-06-2021 00:15,1,a,0.0,0.0,0.0,6377931.0
01-06-2021 00:15,1,b,0.0,0.0,0.0,6311432.0
01-06-2021 00:15,1,c,0.0,0.0,0.0,7115304.0
01-06-2021 00:15,1,d,0.0,0.0,0.0,7727821.0
01-06-2021 00:15,1,e,0.0,0.0,0.0,7286760.0
01-06-2021 00:15,1,f,0.0,0.0,0.0,7334405.0
01-06-2021 00:15,1,g,0.0,0.0,0.0,7153866.0
