dzien_czas,id_farmy,zrodlo,moc_DC,moc_AC,wydajnosc,wydajnosc_sum
2020-05-22 00:00:00,2,a,0.0,0.0,9151.0,2473415.0
2020-05-22 00:00:00,2,b,0.0,0.0,0.0,1215314830.0
2020-05-22 00:00:00,2,c,0.0,0.0,3525.2000000000007,2247769914.0
2020-05-22 00:00:00,2,d,0.0,0.0,443.06666666666666,1735537.0
2020-05-22 00:00:00,2,f,0.0,0.0,2739.428571428572,1794991153.0
2020-05-22 00:00:00,2,g,0.0,0.0,1672.0000000000002,282637322.0
2020-05-22 00:00:00,2,h,0.0,0.0,6039.333333333334,2506574.0
2020-05-22 00:00:00,2,j,0.0,0.0,3091.9999999999995,1348385692.0
2020-05-22 00:00:00,2,k,0.0,0.0,0.0,838471380.0
2020-05-22 00:00:00,2,l,0.0,0.0,4896.0,329535568.0
2020-05-22 00:00:00,2,m,0.0,0.0,0.0,1412131630.0
2020-05-22 00:00:00,2,n,0.0,0.0,0.0,181753387.0
2020-05-22 00:00:00,2,p,0.0,0.0,1113.2,1660018232.0
2020-05-22 00:00:00,2,q,0.0,0.0,0.0,1708118888.0
2020-05-22 00:00:00,2,r,0.0,0.0,4844.0,374171.0
2020-05-22 00:00:00,2,s,0.0,0.0,0.0,121001416.0
2020-05-22 00:00:00,2,t,0.0,0.0,0.0,2262217.0
2020-05-22 00:00:00,2,w,0.0,0.0,0.0,209173385.0
2020-05-22 00:15:00,2,a,0.0,0.0,9151.0,2473415.0
2020-05-22 00:15:00,2,b,0.0,0.0,0.0,1215314830.0
2020-05-22 00:15:00,2,c,0.0,0.0,0.0,2247769914.0
2020-05-22 00:15:00,2,d,0.0,0.0,0.0,1735537.0
2020-05-22 00:15:00,2,f,0.0,0.0,0.0,1794991153.0
2020-05-22 00:15:00,2,g,0.0,0.0,0.0,282637322.0
2020-05-22 00:15:00,2,h,0.0,0.0,0.0,2506574.0
2020-05-22 00:15:00,2,j,0.0,0.0,0.0,1348385692.0
2020-05-22 00:15:00,2,k,0.0,0.0,0.0,838471380.0
2020-05-22 00:15:00,2,l,0.0,0.0,4896.0,329535568.0
2020-05-22 00:15:00,2,m,0.0,0.0,0.0,1412131630.0
2020-05-22 00:15:00,2,n,0.0,0.0,0.0,181753387.0
2020-05-22 00:15:00,2,p,0.0,0.0,0.0,1660018232.0
2020-05-22 00:15:00,2,q,0.0,0.0,0.0,1708118888.0
2020-05-22 00:15:00,2,r,0.0,0.0,4844.0,374171.0
2020-05-22 00:15:00,2,s,0.0,0.0,0.0,121001416.0
2020-05-22 00:15:00,2,t,0.0,0.0,0.0,2262217.0
2020-05-22 00:15:00,2,w,0.0,0.0,0.0,209173385.0
2020-05-22 00:30:00,2,a,0.0,0.0,9151.0,2473415.0
2020-05-22 00:30:00,2,b,0.0,0.0,0.0,1215314830.0
2020-05-22 00:30:00,2,c,0.0,0.0,0.0,2247769914.0
2020-05-22 00:30:00,2,d,0.0,0.0,0.0,1735537.0
2020-05-22 00:30:00,2,f,0.0,0.0,0.0,1794991153.0
2020-05-22 00:30:00,2,g,0.0,0.0,0.0,282637322.0
2020-05-22 00:30:00,2,h,0.0,0.0,0.0,2506574.0
