dzien_czas,id_farmy,zrodlo,temp_otoczenia,temp_modulu,naslonecznienie
2021-06-14 00:00:00,2,2_pv,23.7757259,22.1177137,0.0
2021-06-14 00:15:00,2,2_pv,23.7299946,22.2415631,0.0
2021-06-14 00:30:00,2,2_pv,23.6519716,22.2784547,0.0
2021-06-14 00:45:00,2,2_pv,23.772842,22.8235285,7.81e-05
2021-06-14 01:00:00,2,2_pv,24.1066073,23.5477671,0.0001062
2021-06-14 01:15:00,2,2_pv,24.1213769,23.5365738,0.0
2021-06-14 01:30:00,2,2_pv,24.116439,23.0164214,0.0
2021-06-14 01:45:00,2,2_pv,24.4126028,23.533722,0.0
2021-06-14 02:00:00,2,2_pv,24.5033749,23.6670259,0.0
2021-06-14 02:15:00,2,2_pv,24.2081799,23.2162313,0.0
2021-06-14 02:30:00,2,2_pv,24.036897,22.9875983,0.0
2021-06-14 02:45:00,2,2_pv,23.9787028,22.8038574,0.0
2021-06-14 03:00:00,2,2_pv,24.1953683,23.6254609,1.3e-06
2021-06-14 03:15:00,2,2_pv,24.0475444,23.1616436,0.0
2021-06-14 03:30:00,2,2_pv,23.9536408,23.0029784,0.0
2021-06-14 03:45:00,2,2_pv,23.9677513,22.8336561,0.0
2021-06-14 04:00:00,2,2_pv,24.0268333,22.792975,0.0
2021-06-14 04:15:00,2,2_pv,24.1183326,23.1670764,0.0
2021-06-14 04:30:00,2,2_pv,24.161246,23.494035,0.0
2021-06-14 04:45:00,2,2_pv,24.0150474,23.3090841,0.0
2021-06-14 05:00:00,2,2_pv,23.9616479,23.4439898,0.0
2021-06-14 05:15:00,2,2_pv,23.917826,23.4093771,0.0
2021-06-14 05:30:00,2,2_pv,24.0954317,23.632259,0.0
2021-06-14 05:45:00,2,2_pv,24.1287018,23.486613,0.0009635
2021-06-14 06:00:00,2,2_pv,24.2229499,23.7729061,0.0127209
2021-06-14 06:15:00,2,2_pv,24.3490846,24.0265238,0.0344618
2021-06-14 06:30:00,2,2_pv,24.5703493,24.796715,0.0679793
2021-06-14 06:45:00,2,2_pv,24.9010771,26.4780029,0.1124631
2021-06-14 07:00:00,2,2_pv,25.5406683,28.2249556,0.1760264
2021-06-14 07:15:00,2,2_pv,25.9207327,30.0107187,0.230662
2021-06-14 07:30:00,2,2_pv,26.4000928,32.3882974,0.2933428
2021-06-14 07:45:00,2,2_pv,26.507665,32.6707612,0.3747074
2021-06-14 08:00:00,2,2_pv,27.2460937,35.3305718,0.320689
2021-06-14 08:15:00,2,2_pv,26.8434112,32.8223712,0.2525719
2021-06-14 08:30:00,2,2_pv,27.329228,34.377896,0.4067321
2021-06-14 08:45:00,2,2_pv,27.5681926,35.298639,0.3368159
2021-06-14 09:00:00,2,2_pv,28.2441398,39.9413913,0.6121186
2021-06-14 09:15:00,2,2_pv,28.443925,39.1553571,0.4640493
2021-06-14 09:30:00,2,2_pv,28.6242612,39.7839954,0.4376811
2021-06-14 09:45:00,2,2_pv,28.7341695,38.275773,0.3940888
2021-06-14 10:00:00,2,2_pv,28.8639653,38.0635029,0.4686161
2021-06-14 10:15:00,2,2_pv,30.0142059,44.8965587,0.7643585
2021-06-14 10:30:00,2,2_pv,30.6366199,48.2569084,0.8473476
2021-06-14 10:45:00,2,2_pv,30.432905,43.1460471,0.5323032
2021-06-14 11:00:00,2,2_pv,31.1276035,47.8518361,0.772022
2021-06-14 11:15:00,2,2_pv,31.7965617,50.9212615,0.7826602
2021-06-14 11:30:00,2,2_pv,31.3781243,47.1419351,0.7543967
