dzien_czas,id_farmy,zrodlo,temp_otoczenia,temp_modulu,naslonecznienie
2021-05-27 00:00:00,2,2_pv,27.5451702,26.2903027,0.0
2021-05-27 00:15:00,2,2_pv,27.3088652,25.9361908,0.0
2021-05-27 00:30:00,2,2_pv,27.2434812,25.8183309,0.0
2021-05-27 00:45:00,2,2_pv,27.0375143,25.7874807,0.0
2021-05-27 01:00:00,2,2_pv,26.7210179,25.6197848,0.0
2021-05-27 01:15:00,2,2_pv,26.4405285,25.5356587,0.0
2021-05-27 01:30:00,2,2_pv,26.3368171,25.4093155,0.0
2021-05-27 01:45:00,2,2_pv,26.302458,25.4419882,0.0
2021-05-27 02:00:00,2,2_pv,26.2957004,25.4823742,0.0
2021-05-27 02:15:00,2,2_pv,26.3217416,25.6564835,0.0
2021-05-27 02:30:00,2,2_pv,26.358148,25.8972401,0.0
2021-05-27 02:45:00,2,2_pv,26.3465101,25.9293538,0.0
2021-05-27 03:00:00,2,2_pv,26.3305511,25.818335,0.0
2021-05-27 03:15:00,2,2_pv,26.2936331,25.5874979,0.0
2021-05-27 03:30:00,2,2_pv,26.1397504,25.2666245,0.0
2021-05-27 03:45:00,2,2_pv,25.9906778,24.9884511,0.0
2021-05-27 04:00:00,2,2_pv,25.8531106,24.6352381,0.0
2021-05-27 04:15:00,2,2_pv,25.7299855,24.4919605,0.0
2021-05-27 04:30:00,2,2_pv,25.6414103,24.403943,0.0
2021-05-27 04:45:00,2,2_pv,25.6324632,24.4219855,0.0
2021-05-27 05:00:00,2,2_pv,25.6628935,24.5508331,0.0
2021-05-27 05:15:00,2,2_pv,25.6546839,24.5472105,0.0
2021-05-27 05:30:00,2,2_pv,25.6777588,24.7202515,9e-06
2021-05-27 05:45:00,2,2_pv,25.8521579,25.2290914,0.001094
2021-05-27 06:00:00,2,2_pv,25.8664089,25.4974008,0.0135877
2021-05-27 06:15:00,2,2_pv,25.8732353,25.5236714,0.0311494
2021-05-27 06:30:00,2,2_pv,25.8589543,25.846911,0.056535
2021-05-27 06:45:00,2,2_pv,26.0154948,26.7628153,0.0924336
2021-05-27 07:00:00,2,2_pv,26.3458668,28.1215149,0.1447626
2021-05-27 07:15:00,2,2_pv,26.6868162,29.7315873,0.2032807
2021-05-27 07:30:00,2,2_pv,27.1269702,31.6249715,0.2717896
2021-05-27 07:45:00,2,2_pv,27.6012014,33.841402,0.3388386
2021-05-27 08:00:00,2,2_pv,27.9462492,35.5477105,0.398081
2021-05-27 08:15:00,2,2_pv,28.3485821,36.9731314,0.4448524
2021-05-27 08:30:00,2,2_pv,28.6683875,38.951414,0.4987674
2021-05-27 08:45:00,2,2_pv,29.1148286,40.6182475,0.5528661
2021-05-27 09:00:00,2,2_pv,29.5099381,42.3237366,0.6103562
2021-05-27 09:15:00,2,2_pv,30.0986399,44.7662934,0.6693973
2021-05-27 09:30:00,2,2_pv,30.5813742,46.6188518,0.7186483
2021-05-27 09:45:00,2,2_pv,30.9351806,48.1138674,0.7639973
2021-05-27 10:00:00,2,2_pv,31.3129802,49.4565786,0.798056
2021-05-27 10:15:00,2,2_pv,31.9224792,51.5676186,0.8365738
2021-05-27 10:30:00,2,2_pv,32.0690144,51.5884967,0.8668503
2021-05-27 10:45:00,2,2_pv,32.3102936,54.2662585,0.8864956
2021-05-27 11:00:00,2,2_pv,32.8538901,56.9974366,0.9083215
2021-05-27 11:15:00,2,2_pv,33.1897115,57.363282,0.9223544
2021-05-27 11:30:00,2,2_pv,33.3814382,57.823421,0.9298872
2021-05-27 11:45:00,2,2_pv,33.659671,59.5346814,0.9260496
2021-05-27 12:00:00,2,2_pv,33.9822554,59.8589077,0.9195129
2021-05-27 12:15:00,2,2_pv,34.1036153,59.7895418,0.9092761
2021-05-27 12:30:00,2,2_pv,34.4032065,61.0196369,0.9003745
2021-05-27 12:45:00,2,2_pv,35.2097264,62.2064442,0.8944254
2021-05-27 13:00:00,2,2_pv,34.8710816,59.0361216,0.881354
2021-05-27 13:15:00,2,2_pv,34.8942397,58.5622769,0.8716502
2021-05-27 13:30:00,2,2_pv,35.0906768,59.0844683,0.8556887
2021-05-27 13:45:00,2,2_pv,35.5185188,58.4209659,0.8315519
2021-05-27 14:00:00,2,2_pv,35.47605,56.9033244,0.8040098
2021-05-27 14:15:00,2,2_pv,35.6574289,57.1607991,0.7707153
2021-05-27 14:30:00,2,2_pv,35.912321,56.7718273,0.7274266
2021-05-27 14:45:00,2,2_pv,36.2359724,57.2948674,0.6953102
2021-05-27 15:00:00,2,2_pv,36.5130279,55.2801684,0.6456943
2021-05-27 15:15:00,2,2_pv,36.5701908,52.3638671,0.6026225
2021-05-27 15:30:00,2,2_pv,36.4576975,50.0452634,0.5468142
2021-05-27 15:45:00,2,2_pv,36.8079319,50.0163859,0.4925972
2021-05-27 16:00:00,2,2_pv,36.7151879,48.349578,0.4412057
2021-05-27 16:15:00,2,2_pv,36.9644308,46.6787117,0.3833559
2021-05-27 16:30:00,2,2_pv,36.5764833,44.7913178,0.331419
2021-05-27 16:45:00,2,2_pv,36.5253041,42.9882964,0.2773934
2021-05-27 17:00:00,2,2_pv,36.3872922,41.3559591,0.2247578
2021-05-27 17:15:00,2,2_pv,36.1450072,39.7874309,0.1787798
2021-05-27 17:30:00,2,2_pv,35.6605152,37.9601295,0.1312431
2021-05-27 17:45:00,2,2_pv,35.2778501,36.4513528,0.0984507
2021-05-27 18:00:00,2,2_pv,34.8793039,35.163088,0.0688152
2021-05-27 18:15:00,2,2_pv,34.3074078,33.9872247,0.0424576
2021-05-27 18:30:00,2,2_pv,33.3137569,32.6788361,0.0170757
2021-05-27 18:45:00,2,2_pv,32.7395714,31.6090199,0.002777
2021-05-27 19:00:00,2,2_pv,32.2942503,30.933562,0.0001495
2021-05-27 19:15:00,2,2_pv,31.9767515,30.4877889,0.0
2021-05-27 19:30:00,2,2_pv,31.7201926,30.1291863,0.0
2021-05-27 19:45:00,2,2_pv,31.4829854,29.8956645,0.0
2021-05-27 20:00:00,2,2_pv,31.1700011,29.6675424,0.0
2021-05-27 20:15:00,2,2_pv,30.7632003,29.4584416,0.0
2021-05-27 20:30:00,2,2_pv,30.4843163,29.160377,0.0
2021-05-27 20:45:00,2,2_pv,30.2671701,28.9341768,0.0
2021-05-27 21:00:00,2,2_pv,29.8368905,28.6558003,0.0
2021-05-27 21:15:00,2,2_pv,29.4307483,28.2752056,0.0
2021-05-27 21:30:00,2,2_pv,29.0271733,27.9614562,0.0
2021-05-27 21:45:00,2,2_pv,28.654245,27.580541,0.0
2021-05-27 22:00:00,2,2_pv,28.2144418,27.1273015,0.0
2021-05-27 22:15:00,2,2_pv,27.8817871,26.8362142,0.0
2021-05-27 22:30:00,2,2_pv,27.655378,26.5578227,0.0
2021-05-27 22:45:00,2,2_pv,27.5458151,26.4555454,0.0
2021-05-27 23:00:00,2,2_pv,27.4336276,26.3510306,0.0
