dzien_czas,id_farmy,zrodlo,temp_otoczenia,temp_modulu,naslonecznienie
2021-05-28 00:00:00,2,2_pv,26.9543782,25.9350489,0.0
2021-05-28 00:15:00,2,2_pv,26.7743554,25.7720693,0.0
2021-05-28 00:30:00,2,2_pv,26.6561134,25.659902,0.0
2021-05-28 00:45:00,2,2_pv,26.5500783,25.4926294,0.0
2021-05-28 01:00:00,2,2_pv,26.5256764,25.4652882,0.0
2021-05-28 01:15:00,2,2_pv,26.4700367,25.3366804,0.0
2021-05-28 01:30:00,2,2_pv,26.3321301,25.194514,0.0
2021-05-28 01:45:00,2,2_pv,26.2344288,25.0403564,0.0
2021-05-28 02:00:00,2,2_pv,26.130086,24.8874543,0.0
2021-05-28 02:15:00,2,2_pv,26.0521099,24.7244609,0.0
2021-05-28 02:30:00,2,2_pv,25.9942922,24.6220304,0.0
2021-05-28 02:45:00,2,2_pv,25.8218843,24.5961587,0.0
2021-05-28 03:00:00,2,2_pv,25.6450083,24.3678171,0.0
2021-05-28 03:15:00,2,2_pv,25.4630914,24.1471758,0.0
2021-05-28 03:30:00,2,2_pv,25.3966898,24.1620992,0.0
2021-05-28 03:45:00,2,2_pv,25.3225474,24.1186655,0.0
2021-05-28 04:00:00,2,2_pv,25.2277851,24.0355362,0.0
2021-05-28 04:15:00,2,2_pv,25.1873179,23.9849762,0.0
2021-05-28 04:30:00,2,2_pv,25.0960663,23.8314546,0.0
2021-05-28 04:45:00,2,2_pv,25.06615,23.7086153,0.0
2021-05-28 05:00:00,2,2_pv,24.957902,23.6192252,0.0
2021-05-28 05:15:00,2,2_pv,24.8245428,23.3945891,0.0
2021-05-28 05:30:00,2,2_pv,24.7337981,23.3999888,0.0
2021-05-28 05:45:00,2,2_pv,24.6259415,23.330337,0.0007519
2021-05-28 06:00:00,2,2_pv,24.5357576,23.2203025,0.011399
2021-05-28 06:15:00,2,2_pv,24.4447552,23.2624777,0.0275119
2021-05-28 06:30:00,2,2_pv,24.5347891,23.7695723,0.0502205
2021-05-28 06:45:00,2,2_pv,24.8505604,24.9528289,0.0845067
