dzien_czas,id_farmy,zrodlo,temp_otoczenia,temp_modulu,naslonecznienie
2021-06-15 00:00:00,1,1_pv,23.3691263,22.6936219,0.0
2021-06-15 00:15:00,1,1_pv,23.1902119,22.5450459,0.0
2021-06-15 00:30:00,1,1_pv,23.1117391,22.3143759,0.0
2021-06-15 00:45:00,1,1_pv,23.0380188,22.1109863,0.0
2021-06-15 01:00:00,1,1_pv,23.0133788,22.2931885,0.0
2021-06-15 01:15:00,1,1_pv,23.0067219,22.4330485,0.0
2021-06-15 01:30:00,1,1_pv,22.5523254,21.5200196,0.0
2021-06-15 01:45:00,1,1_pv,22.1611088,21.2022988,0.0
2021-06-15 02:00:00,1,1_pv,22.0657084,21.1699198,0.0
2021-06-15 02:15:00,1,1_pv,22.0510599,20.9776673,0.0
2021-06-15 02:30:00,1,1_pv,22.0640563,20.7694439,0.0
2021-06-15 02:45:00,1,1_pv,22.1327738,20.8866557,0.0
2021-06-15 03:00:00,1,1_pv,22.1389874,20.7747377,0.0
2021-06-15 03:15:00,1,1_pv,22.1016358,21.0114828,0.0
2021-06-15 03:30:00,1,1_pv,22.1329793,21.4632751,0.0
2021-06-15 03:45:00,1,1_pv,22.184287,21.6067811,0.0
2021-06-15 04:00:00,1,1_pv,22.1687479,21.5196512,0.0
2021-06-15 04:15:00,1,1_pv,21.6761677,20.8055421,0.0
2021-06-15 04:30:00,1,1_pv,21.5948508,20.4898396,0.0
2021-06-15 04:45:00,1,1_pv,21.5713258,20.2149191,0.0
2021-06-15 05:00:00,1,1_pv,21.5087363,20.0861591,0.0
2021-06-15 05:15:00,1,1_pv,21.4243061,19.8616355,0.0
2021-06-15 05:30:00,1,1_pv,21.4322062,19.8268961,0.0
2021-06-15 05:45:00,1,1_pv,21.4640382,20.121873,0.0005524
2021-06-15 06:00:00,1,1_pv,21.5300333,20.3944295,0.0096864
2021-06-15 06:15:00,1,1_pv,21.6581659,20.8406044,0.0333103
2021-06-15 06:30:00,1,1_pv,21.9571593,22.1958963,0.0679089
2021-06-15 06:45:00,1,1_pv,22.3123943,24.0345805,0.102704
2021-06-15 07:00:00,1,1_pv,22.7429301,25.8041117,0.1557343
2021-06-15 07:15:00,1,1_pv,23.2718525,27.6883708,0.1602291
2021-06-15 07:30:00,1,1_pv,23.4584311,27.5465881,0.1333381
2021-06-15 07:45:00,1,1_pv,23.8368693,29.8751873,0.2642033
2021-06-15 08:00:00,1,1_pv,24.4775187,35.3443361,0.4586929
2021-06-15 08:15:00,1,1_pv,25.2572124,40.6617613,0.5363577
2021-06-15 08:30:00,1,1_pv,25.9268626,42.5945283,0.5785561
2021-06-15 08:45:00,1,1_pv,26.0665467,42.4321838,0.5342788
2021-06-15 09:00:00,1,1_pv,26.1924459,42.2948183,0.5729372
2021-06-15 09:15:00,1,1_pv,26.4072531,44.0128702,0.6634504
2021-06-15 09:30:00,1,1_pv,26.3895486,43.2704935,0.6428513
2021-06-15 09:45:00,1,1_pv,26.8061809,44.9463011,0.6445794
2021-06-15 10:00:00,1,1_pv,26.9537071,43.8507241,0.6171309
2021-06-15 10:15:00,1,1_pv,27.5598856,48.5801287,0.8887363
2021-06-15 10:30:00,1,1_pv,28.0502869,50.1047016,0.6801742
2021-06-15 10:45:00,1,1_pv,27.7782986,46.0522809,0.8608449
2021-06-15 11:00:00,1,1_pv,28.7853558,50.6514995,0.702748
2021-06-15 11:15:00,1,1_pv,28.3718384,46.3468913,0.5736167
2021-06-15 11:30:00,1,1_pv,28.3754557,45.7241373,0.6370887
2021-06-15 11:45:00,1,1_pv,28.3997905,44.4790773,0.6640579
2021-06-15 12:00:00,1,1_pv,28.6012919,44.7039409,0.7444817
2021-06-15 12:15:00,1,1_pv,28.8516559,44.1841634,0.4327973
2021-06-15 12:30:00,1,1_pv,28.5462933,39.7527225,0.3901907
2021-06-15 12:45:00,1,1_pv,28.7726258,41.346218,0.4552512
2021-06-15 13:00:00,1,1_pv,29.0307159,45.4043381,0.732408
2021-06-15 13:15:00,1,1_pv,29.1073853,45.5030619,0.4274047
2021-06-15 13:30:00,1,1_pv,28.4178081,39.0374165,0.2453921
2021-06-15 13:45:00,1,1_pv,27.8569031,34.7539672,0.2260944
2021-06-15 14:00:00,1,1_pv,27.1972209,33.9989707,0.269043
2021-06-15 14:15:00,1,1_pv,26.7497132,34.7413489,0.4231958
2021-06-15 14:30:00,1,1_pv,27.6114727,43.5677833,0.6520568
2021-06-15 14:45:00,1,1_pv,27.8289287,43.3427838,0.4772766
2021-06-15 15:00:00,1,1_pv,27.9340557,41.3649127,0.4233145
2021-06-15 15:15:00,1,1_pv,28.1788575,40.8768453,0.4511937
2021-06-15 15:30:00,1,1_pv,27.8984353,38.4105271,0.3822117
2021-06-15 15:45:00,1,1_pv,28.1680522,40.3155151,0.4502923
2021-06-15 16:00:00,1,1_pv,27.7438659,34.5309385,0.1251691
2021-06-15 16:15:00,1,1_pv,27.3275065,31.5943379,0.1629056
2021-06-15 16:30:00,1,1_pv,27.3474121,33.0799725,0.2384902
2021-06-15 16:45:00,1,1_pv,27.1698995,33.850057,0.2764912
2021-06-15 17:00:00,1,1_pv,27.2520425,33.650572,0.1937779
2021-06-15 17:15:00,1,1_pv,26.9659322,31.5939697,0.1565711
2021-06-15 17:30:00,1,1_pv,26.7447368,29.8884196,0.1016917
2021-06-15 17:45:00,1,1_pv,26.7406391,29.0264568,0.0859624
2021-06-15 18:00:00,1,1_pv,26.4306511,27.6185281,0.0388466
2021-06-15 18:15:00,1,1_pv,26.3341512,26.6526916,0.0182622
2021-06-15 18:30:00,1,1_pv,26.0507427,25.9055684,0.0040518
2021-06-15 18:45:00,1,1_pv,25.3552023,25.0340107,0.000193
2021-06-15 19:00:00,1,1_pv,23.2409404,21.9908934,2.01e-05
2021-06-15 19:15:00,1,1_pv,22.7678385,21.1745667,0.0
2021-06-15 19:30:00,1,1_pv,22.9878561,21.7699482,0.0
2021-06-15 19:45:00,1,1_pv,23.2011171,22.1287008,0.0
2021-06-15 20:00:00,1,1_pv,23.3763062,22.4887248,0.0
2021-06-15 20:15:00,1,1_pv,23.3975176,22.4528742,0.0
2021-06-15 20:30:00,1,1_pv,23.3795695,22.1276775,0.0
2021-06-15 20:45:00,1,1_pv,23.2974407,21.7689331,0.0
2021-06-15 21:00:00,1,1_pv,23.1545876,21.3701395,0.0
2021-06-15 21:15:00,1,1_pv,23.0250123,21.0980447,0.0
2021-06-15 21:30:00,1,1_pv,23.0017881,21.1528627,0.0
2021-06-15 21:45:00,1,1_pv,22.9694173,21.0716349,0.0
2021-06-15 22:00:00,1,1_pv,22.9750631,21.0493896,0.0
2021-06-15 22:15:00,1,1_pv,23.1392943,21.8023883,0.0
2021-06-15 22:30:00,1,1_pv,23.4763204,22.6515401,0.0
2021-06-15 22:45:00,1,1_pv,23.6128322,22.8793226,0.0
2021-06-15 23:00:00,1,1_pv,23.6188478,22.8675191,0.0
2021-06-15 23:15:00,1,1_pv,23.6029765,22.9411274,0.0
2021-06-15 23:30:00,1,1_pv,23.6310507,23.0772277,0.0
2021-06-15 23:45:00,1,1_pv,23.6412108,23.0512858,0.0
