dzien_czas,id_farmy,zrodlo,temp_otoczenia,temp_modulu,naslonecznienie
2021-05-22 00:00:00,1,1_pv,23.7605935,21.2352051,0.0
2021-05-22 00:15:00,1,1_pv,23.6751994,21.1929544,0.0
2021-05-22 00:30:00,1,1_pv,23.5940939,21.1975178,0.0
2021-05-22 00:45:00,1,1_pv,23.4832907,21.2384889,0.0
2021-05-22 01:00:00,1,1_pv,23.470836,21.8355517,0.0
2021-05-22 01:15:00,1,1_pv,23.5262571,22.2376994,0.0
2021-05-22 01:30:00,1,1_pv,23.5415181,22.0840861,0.0
2021-05-22 01:45:00,1,1_pv,23.4903992,22.2411336,0.0
2021-05-22 02:00:00,1,1_pv,23.4418619,22.3924785,0.0
2021-05-22 02:15:00,1,1_pv,23.4516622,22.4551962,0.0
2021-05-22 02:30:00,1,1_pv,23.4108703,22.2874165,0.0
2021-05-22 02:45:00,1,1_pv,23.4130119,22.1225086,0.0
2021-05-22 03:00:00,1,1_pv,23.2972087,21.8402384,0.0
2021-05-22 03:15:00,1,1_pv,23.0816204,21.3520304,0.0
2021-05-22 03:30:00,1,1_pv,23.0801798,21.2945841,0.0
2021-05-22 03:45:00,1,1_pv,23.0092528,21.3328531,0.0
2021-05-22 04:00:00,1,1_pv,22.9425841,21.2675151,0.0
2021-05-22 04:15:00,1,1_pv,23.0239075,21.3931293,0.0
2021-05-22 04:30:00,1,1_pv,22.9803365,21.4532551,0.0
2021-05-22 04:45:00,1,1_pv,22.9414259,21.4229387,0.0
2021-05-22 05:00:00,1,1_pv,22.9109844,21.4030904,0.0
2021-05-22 05:15:00,1,1_pv,22.8580179,21.4470703,0.0
2021-05-22 05:30:00,1,1_pv,22.8197834,21.408598,0.0
2021-05-22 05:45:00,1,1_pv,22.8028523,21.3380066,0.0010673
2021-05-22 06:00:00,1,1_pv,22.8155233,21.6110514,0.0168549
2021-05-22 06:15:00,1,1_pv,22.9816345,22.2032001,0.0403607
2021-05-22 06:30:00,1,1_pv,23.218327,22.8235087,0.0646611
2021-05-22 06:45:00,1,1_pv,23.3669366,23.9077824,0.0858986
2021-05-22 07:00:00,1,1_pv,23.4338724,24.7448954,0.1108917
2021-05-22 07:15:00,1,1_pv,23.8250407,28.0267497,0.2790038
2021-05-22 07:30:00,1,1_pv,24.3803284,32.1630228,0.355995
2021-05-22 07:45:00,1,1_pv,24.8296387,33.8391353,0.3454415
2021-05-22 08:00:00,1,1_pv,25.0889627,35.5628131,0.3929179
2021-05-22 08:15:00,1,1_pv,25.2609091,37.1883953,0.3585063
2021-05-22 08:30:00,1,1_pv,25.1492419,32.8365806,0.1884618
2021-05-22 08:45:00,1,1_pv,25.3127442,32.3803755,0.2670941
2021-05-22 09:00:00,1,1_pv,25.9611229,35.6540122,0.3730012
2021-05-22 09:15:00,1,1_pv,26.4059021,37.5282734,0.3860813
2021-05-22 09:30:00,1,1_pv,26.9292481,39.8739748,0.4385864
2021-05-22 09:45:00,1,1_pv,27.1665365,39.3365337,0.375922
2021-05-22 10:00:00,1,1_pv,27.5856627,42.0670147,0.5426874
2021-05-22 10:15:00,1,1_pv,27.8774047,42.9675394,0.6385449
2021-05-22 10:30:00,1,1_pv,28.1541334,44.6888537,0.4156516
2021-05-22 10:45:00,1,1_pv,28.0694885,42.7483944,0.7091465
2021-05-22 11:00:00,1,1_pv,28.8800985,50.2482484,0.6084885
2021-05-22 11:15:00,1,1_pv,28.8603333,44.3904845,0.5530594
2021-05-22 11:30:00,1,1_pv,29.7749491,52.5911334,0.9993096
2021-05-22 11:45:00,1,1_pv,30.5840657,60.6290631,1.047775
2021-05-22 12:00:00,1,1_pv,30.8248357,62.2120904,1.0318607
2021-05-22 12:15:00,1,1_pv,30.7521729,57.9255778,0.8117555
2021-05-22 12:30:00,1,1_pv,30.9177105,54.4003927,0.7624467
2021-05-22 12:45:00,1,1_pv,31.4132853,55.8933874,0.9172531
2021-05-22 13:00:00,1,1_pv,31.3189554,54.8574099,0.8148439
2021-05-22 13:15:00,1,1_pv,31.9028177,58.4452979,0.8256647
2021-05-22 13:30:00,1,1_pv,31.8540709,57.8592243,0.8149013
2021-05-22 13:45:00,1,1_pv,31.6332235,53.5298727,0.693057
2021-05-22 14:00:00,1,1_pv,31.8822481,54.6576473,0.7605473
2021-05-22 14:15:00,1,1_pv,32.3089865,55.0882936,0.6065787
2021-05-22 14:30:00,1,1_pv,32.1542357,52.9681009,0.8098655
2021-05-22 14:45:00,1,1_pv,32.8011169,56.0200865,0.7798724
2021-05-22 15:00:00,1,1_pv,33.0046325,55.6330669,0.7279374
2021-05-22 15:15:00,1,1_pv,32.5740844,51.2962421,0.4683984
2021-05-22 15:30:00,1,1_pv,32.3132367,43.5889243,0.3465497
2021-05-22 15:45:00,1,1_pv,32.0070125,43.1300401,0.3180875
