dzien_czas,id_farmy,zrodlo,temp_otoczenia,temp_modulu,naslonecznienie
2021-06-02 00:00:00,1,1_pv,22.5465719,20.3145366,0.0
2021-06-02 00:15:00,1,1_pv,22.6731527,20.3795309,0.0
2021-06-02 00:30:00,1,1_pv,22.5640727,20.1139689,0.0
2021-06-02 00:45:00,1,1_pv,22.3290161,20.0003051,0.0
2021-06-02 01:00:00,1,1_pv,22.1192016,20.1419569,0.0
2021-06-02 01:15:00,1,1_pv,21.9526123,20.0841473,0.0
2021-06-02 01:30:00,1,1_pv,21.8248801,19.9893981,0.0
2021-06-02 01:45:00,1,1_pv,21.7592834,19.9434203,0.0
2021-06-02 02:00:00,1,1_pv,21.6831788,19.7435343,0.0
2021-06-02 02:15:00,1,1_pv,21.6574361,19.6160258,0.0
2021-06-02 02:30:00,1,1_pv,21.5458679,19.5066017,0.0
2021-06-02 02:45:00,1,1_pv,21.4697001,19.7469725,0.0
2021-06-02 03:00:00,1,1_pv,21.4014854,19.5980612,0.0
2021-06-02 03:15:00,1,1_pv,21.200297,19.4038207,0.0
2021-06-02 03:30:00,1,1_pv,21.2591792,19.7367184,0.0
2021-06-02 03:45:00,1,1_pv,21.3637695,19.8283386,0.0
2021-06-02 04:00:00,1,1_pv,21.4086161,19.7970337,0.0
2021-06-02 04:15:00,1,1_pv,21.4233153,19.7338378,0.0
2021-06-02 04:30:00,1,1_pv,21.5165366,20.011324,0.0
2021-06-02 04:45:00,1,1_pv,21.6400981,20.3055623,0.0
2021-06-02 05:00:00,1,1_pv,21.7093078,20.3703145,0.0
2021-06-02 05:15:00,1,1_pv,21.725348,20.1688069,0.0
2021-06-02 05:30:00,1,1_pv,21.6392321,20.1886858,0.0
2021-06-02 05:45:00,1,1_pv,21.6588399,19.9842732,7.79e-05
2021-06-02 06:00:00,1,1_pv,21.5868855,20.0109781,0.0079013
2021-06-02 06:15:00,1,1_pv,21.7928121,21.3834025,0.0291271
2021-06-02 06:30:00,1,1_pv,22.0811971,22.1293234,0.0350118
2021-06-02 06:45:00,1,1_pv,22.3352277,22.7586591,0.0563297
2021-06-02 07:00:00,1,1_pv,22.6078899,23.6078104,0.1171149
2021-06-02 07:15:00,1,1_pv,23.0239563,24.5946453,0.1162776
2021-06-02 07:30:00,1,1_pv,23.249164,25.2483947,0.1412573
2021-06-02 07:45:00,1,1_pv,23.5475267,27.4056462,0.1599368
2021-06-02 08:00:00,1,1_pv,24.0272541,30.3488873,0.2780529
2021-06-02 08:15:00,1,1_pv,24.9378539,40.4545245,0.6295824
2021-06-02 08:30:00,1,1_pv,25.4514526,47.5012635,0.6403687
2021-06-02 08:45:00,1,1_pv,26.1071573,45.9824179,0.5467989
2021-06-02 09:00:00,1,1_pv,26.1504356,43.0666302,0.4845542
2021-06-02 09:15:00,1,1_pv,26.4336589,45.660964,0.6400823
2021-06-02 09:30:00,1,1_pv,26.7934203,47.4213378,0.7171513
2021-06-02 09:45:00,1,1_pv,27.3976441,51.1395304,0.7472786
2021-06-02 10:00:00,1,1_pv,27.5394485,50.4720022,0.7029814
2021-06-02 10:15:00,1,1_pv,27.5628561,46.3974709,0.5029803
2021-06-02 10:30:00,1,1_pv,27.0092955,40.6414959,0.4806645
2021-06-02 10:45:00,1,1_pv,27.3638653,43.5009765,0.6438704
2021-06-02 11:00:00,1,1_pv,27.6773071,46.2067344,0.6719593
2021-06-02 11:15:00,1,1_pv,27.6362975,44.5024126,0.4833025
2021-06-02 11:30:00,1,1_pv,27.5146321,40.4835755,0.4341642
2021-06-02 11:45:00,1,1_pv,27.4264201,39.8862105,0.4160916
2021-06-02 12:00:00,1,1_pv,27.4665833,40.1159296,0.5638615
2021-06-02 12:15:00,1,1_pv,28.0114704,45.227401,0.6928162
2021-06-02 12:30:00,1,1_pv,27.6169393,44.1587425,0.6629109
2021-06-02 12:45:00,1,1_pv,27.7779275,47.3377034,0.7908823
2021-06-02 13:00:00,1,1_pv,27.964561,48.2827824,0.8852643
2021-06-02 13:15:00,1,1_pv,27.9623515,49.0686283,0.8743408
2021-06-02 13:30:00,1,1_pv,27.6367147,45.6338643,0.7079364
2021-06-02 13:45:00,1,1_pv,27.7742168,49.3366215,0.9342755
2021-06-02 14:00:00,1,1_pv,27.2624797,43.4918152,0.4637643
2021-06-02 14:15:00,1,1_pv,26.9478976,39.8117831,0.5004139
2021-06-02 14:30:00,1,1_pv,26.9132021,39.4247561,0.6420868
2021-06-02 14:45:00,1,1_pv,27.6148946,45.1069846,0.6382545
2021-06-02 15:00:00,1,1_pv,27.0437989,40.5363764,0.4526468
2021-06-02 15:15:00,1,1_pv,26.5449136,36.5666587,0.3633332
2021-06-02 15:30:00,1,1_pv,26.2795981,36.349589,0.402698
2021-06-02 15:45:00,1,1_pv,26.5195903,37.5432087,0.4304919
2021-06-02 16:00:00,1,1_pv,26.6184204,38.2646097,0.4788622
2021-06-02 16:15:00,1,1_pv,26.8432725,37.8523039,0.3319312
2021-06-02 16:30:00,1,1_pv,26.1308857,34.1935385,0.3038334
2021-06-02 16:45:00,1,1_pv,25.7980978,31.9195577,0.2137949
2021-06-02 17:00:00,1,1_pv,25.5590068,29.7303141,0.1890868
2021-06-02 17:15:00,1,1_pv,25.3158059,28.1234639,0.1091104
2021-06-02 17:30:00,1,1_pv,25.1836243,26.1870504,0.0669731
2021-06-02 17:45:00,1,1_pv,25.0666159,25.4084758,0.0453966
2021-06-02 18:00:00,1,1_pv,24.7073385,24.4794597,0.0277482
2021-06-02 18:15:00,1,1_pv,24.5652384,23.8504617,0.0213698
2021-06-02 18:30:00,1,1_pv,24.5237471,23.5400129,0.0064823
2021-06-02 18:45:00,1,1_pv,24.4804505,23.1240317,0.0001651
