dzien_czas,id_farmy,zrodlo,temp_otoczenia,temp_modulu,naslonecznienie
2021-06-08 00:00:00,1,1_pv,23.31643,22.2177342,0.0
2021-06-08 00:15:00,1,1_pv,23.257477,22.0764199,0.0
2021-06-08 00:30:00,1,1_pv,23.0574117,21.8164409,0.0
2021-06-08 00:45:00,1,1_pv,22.8227153,21.3458352,0.0
2021-06-08 01:00:00,1,1_pv,22.663851,20.7675822,0.0
2021-06-08 01:15:00,1,1_pv,22.5861776,20.7061768,0.0
2021-06-08 01:30:00,1,1_pv,22.5931499,21.0949341,0.0
2021-06-08 01:45:00,1,1_pv,22.5842241,21.2534138,0.0
2021-06-08 02:00:00,1,1_pv,22.5503377,21.2701883,0.0
2021-06-08 02:15:00,1,1_pv,22.486499,21.2083191,0.0
2021-06-08 02:30:00,1,1_pv,22.4069743,21.0984478,0.0
2021-06-08 02:45:00,1,1_pv,22.3210245,21.0637756,0.0
2021-06-08 03:00:00,1,1_pv,22.2509095,21.1413372,0.0
2021-06-08 03:15:00,1,1_pv,22.1568563,21.056901,0.0
2021-06-08 03:30:00,1,1_pv,22.1159119,20.9162475,0.0
2021-06-08 03:45:00,1,1_pv,22.0999212,20.8140194,0.0
2021-06-08 04:00:00,1,1_pv,22.1139405,20.8477153,0.0
2021-06-08 04:15:00,1,1_pv,22.0917838,20.7743486,0.0
2021-06-08 04:30:00,1,1_pv,21.9845621,20.6956501,0.0
2021-06-08 04:45:00,1,1_pv,21.8464457,20.4833924,0.0
2021-06-08 05:00:00,1,1_pv,21.7002115,20.2673361,0.0
2021-06-08 05:15:00,1,1_pv,21.5782207,20.2185323,0.0
2021-06-08 05:30:00,1,1_pv,21.5387491,20.1673342,0.0
2021-06-08 05:45:00,1,1_pv,21.5162558,20.2039651,0.0010357
2021-06-08 06:00:00,1,1_pv,21.4567064,20.3275584,0.0094697
2021-06-08 06:15:00,1,1_pv,21.4770853,20.7636353,0.0306464
2021-06-08 06:30:00,1,1_pv,21.6802489,21.6521281,0.0579956
2021-06-08 06:45:00,1,1_pv,21.8746846,22.3853802,0.0781386
2021-06-08 07:00:00,1,1_pv,22.0752075,23.212565,0.1196465
2021-06-08 07:15:00,1,1_pv,22.4391438,25.1932311,0.1471483
2021-06-08 07:30:00,1,1_pv,22.7113486,26.3737446,0.186068
2021-06-08 07:45:00,1,1_pv,23.1475484,30.1084655,0.2930392
2021-06-08 08:00:00,1,1_pv,23.7062155,33.3340642,0.3029486
2021-06-08 08:15:00,1,1_pv,23.9571904,33.0492118,0.2416249
2021-06-08 08:30:00,1,1_pv,24.3692689,33.9022645,0.3876268
